,Date,location,groupPublished,Org,cl_topic.langfre,keywordType-place.langfre,cl_topic.default,keywordType-place.default,th_external-place-departements.default,th_external-place-departements.langfre,th_external-place-ore.default,th_otherKeywords-place.default,th_otherKeywords-place.langfre,th_external-place-thematiques.default,th_external-place-ore.langfre,th_external-place-thematiques.langfre,resourceTitleObject.default,cl_useConstraints.default,uuid,format,owner,recordOwner,standardNameObject.default,ZAA,ZAAJ,ZAAR,ZAEU,ZAS,ZAM,ZABRI,ZABR,ZAL,ZAPygar,Year,long,lat
1818,2019-10-21 12:56:14+00:00,"{
  ""coordinates"": [
    -61.539059,
    16.231238500000003
  ],
  ""type"": ""Point""
}","all, driihm",umr6554 letg cnrs,Carte de référence de la couverture terrestre,France,Carte de référence de la couverture terrestre,France,-,-,-,-,-,-,-,-,Photographies aériennes 1999 Pointe-à-Pitre,Droit de propriété intellectuelle / Droit patrimonial,2ffec8ee-c676-46f8-a0e6-db9888ca892f,geotiff,103,Mathieu Massaviol,ISO 19115,,,,,,,,,,,2019,-61.539059,16.231238500000003
1819,2019-10-21 12:56:13+00:00,"{
  ""coordinates"": [
    -61.5428915,
    16.2287885
  ],
  ""type"": ""Point""
}","all, driihm",umr6554 letg cnrs,Infrastructures de transport,"Pointe-à-Pitre, France, North America, Guadeloupe, Guadeloupe, France, Guadeloupe",Infrastructures de transport,"Pointe-à-Pitre, France, North America, Guadeloupe, Guadeloupe, France, Guadeloupe",-,-,-,Pointe-à-Pitre,Pointe-à-Pitre,-,-,-,Bâti portuaire de Pointe-à-Pitre en 2017,Droit de propriété intellectuelle / Droit patrimonial,c8c4b282-dc46-4c21-80c9-c7558a3a7e8e,esri shapefile,103,Mathieu Massaviol,ISO 19115,,,,,,,,,,,2019,-61.5428915,16.2287885
1820,2019-10-21 12:56:13+00:00,"{
  ""coordinates"": [
    -61.534366,
    16.231666500000003
  ],
  ""type"": ""Point""
}","all, driihm",umr6554 letg cnrs,Infrastructures de transport,"Pointe-à-Pitre, North America, France, Guadeloupe, Guadeloupe, France, Guadeloupe",Infrastructures de transport,"Pointe-à-Pitre, North America, France, Guadeloupe, Guadeloupe, France, Guadeloupe",-,-,-,Pointe-à-Pitre,Pointe-à-Pitre,-,-,-,Bâti portuaire de Pointe-à-Pitre en 1963,Droit de propriété intellectuelle / Droit patrimonial,b5375747-6459-497c-befa-3334089b942e,esri shapefile,103,Mathieu Massaviol,ISO 19115,,,,,,,,,,,2019,-61.534366,16.231666500000003
1821,2019-10-21 12:56:13+00:00,"{
  ""coordinates"": [
    -61.539059,
    16.231238500000003
  ],
  ""type"": ""Point""
}","all, driihm",umr6554 letg cnrs,Carte de référence de la couverture terrestre,France,Carte de référence de la couverture terrestre,France,-,-,-,-,-,-,-,-,Photographies aériennes 1992 Pointe-à-Pitre,Droit de propriété intellectuelle / Droit patrimonial,c3675b08-5afd-4cb0-8598-942c1a999030,geotiff,103,Mathieu Massaviol,ISO 19115,,,,,,,,,,,2019,-61.539059,16.231238500000003
1822,2019-10-21 12:56:13+00:00,"{
  ""coordinates"": [
    -61.539059,
    16.231238500000003
  ],
  ""type"": ""Point""
}","all, driihm",umr6554 letg cnrs,Carte de référence de la couverture terrestre,"France, GUADELOUPE",Carte de référence de la couverture terrestre,"France, GUADELOUPE",-,-,-,-,-,-,-,-,Photographies aériennes 1988 Pointe-à-Pitre,Droit de propriété intellectuelle / Droit patrimonial,090ef104-2974-44c8-9ab1-008de754edb3,geotiff,103,Mathieu Massaviol,ISO 19115,,,,,,,,,,,2019,-61.539059,16.231238500000003
1823,2019-10-21 12:56:12+00:00,"{
  ""coordinates"": [
    -61.539059,
    16.231238500000003
  ],
  ""type"": ""Point""
}","all, driihm",umr6554 letg cnrs,Carte de référence de la couverture terrestre,France,Carte de référence de la couverture terrestre,France,-,-,-,-,-,-,-,-,Photographies aérienne 1999 Basse-Terre,Droit de propriété intellectuelle / Droit patrimonial,67bf161e-1dce-4b68-bb0d-0ac9e3e9cc65,geotiff,103,Mathieu Massaviol,ISO 19115,,,,,,,,,,,2019,-61.539059,16.231238500000003
1824,2019-10-21 12:56:12+00:00,"{
  ""coordinates"": [
    -61.539059,
    16.231238500000003
  ],
  ""type"": ""Point""
}","all, driihm",umr6554 letg cnrs,Carte de référence de la couverture terrestre,"France, GUADELOUPE",Carte de référence de la couverture terrestre,"France, GUADELOUPE",-,-,-,-,-,-,-,-,Photographies aérienne 1993 Folle-Anse (Marie-Galante),Droit de propriété intellectuelle / Droit patrimonial,0868a4ac-1bad-499a-987f-a335b9827099,geotiff,103,Mathieu Massaviol,ISO 19115,,,,,,,,,,,2019,-61.539059,16.231238500000003
1825,2019-10-21 12:56:12+00:00,"{
  ""coordinates"": [
    -61.335436,
    15.939923499999999
  ],
  ""type"": ""Point""
}","all, driihm",umr6554 letg cnrs,Infrastructures de transport,"Basse-Terre, France, North America, Guadeloupe, France, Guadeloupe, Guadeloupe",Infrastructures de transport,"Basse-Terre, France, North America, Guadeloupe, France, Guadeloupe, Guadeloupe",-,-,-,Basse-Terre,Basse-Terre,-,-,-,Bati portuaire de Folle-Anse (Marie-Galante) en 2017,Droit de propriété intellectuelle / Droit patrimonial,4806ef2c-4af5-432a-8d0d-fd6e40f6d2b1,esri shapefile,103,Mathieu Massaviol,ISO 19115,,,,,,,,,,,2019,-61.335436,15.939923499999999
1826,2019-10-21 12:56:12+00:00,"{
  ""coordinates"": [
    -61.539059,
    16.231238500000003
  ],
  ""type"": ""Point""
}","all, driihm",umr6554 letg cnrs,Carte de référence de la couverture terrestre,France,Carte de référence de la couverture terrestre,France,-,-,-,-,-,-,-,-,Photographies aériennes 1984 Pointe-à-Pitre,Droit de propriété intellectuelle / Droit patrimonial,5f2bf2c1-d828-4b4c-9eca-d867844439a2,geotiff,103,Mathieu Massaviol,ISO 19115,,,,,,,,,,,2019,-61.539059,16.231238500000003
1827,2019-10-21 12:56:11+00:00,"{
  ""coordinates"": [
    -61.733917,
    15.996990499999999
  ],
  ""type"": ""Point""
}","all, driihm",umr6554 letg cnrs,Infrastructures de transport,"Basse-Terre, North America, France, Guadeloupe, France, Guadeloupe, Guadeloupe",Infrastructures de transport,"Basse-Terre, North America, France, Guadeloupe, France, Guadeloupe, Guadeloupe",-,-,-,Basse-Terre,Basse-Terre,-,-,-,Bati portuaire de Basse-Terre en 1984,Droit de propriété intellectuelle / Droit patrimonial,b61f166a-eebf-414d-bf3e-7a5e683751c1,esri shapefile,103,Mathieu Massaviol,ISO 19115,,,,,,,,,,,2019,-61.733917,15.996990499999999
1828,2019-10-21 12:56:11+00:00,"{
  ""coordinates"": [
    -61.5397995,
    16.229187
  ],
  ""type"": ""Point""
}","all, driihm",umr6554 letg cnrs,Infrastructures de transport,"Pointe-à-Pitre, France, North America, Guadeloupe, Guadeloupe, France, Guadeloupe",Infrastructures de transport,"Pointe-à-Pitre, France, North America, Guadeloupe, Guadeloupe, France, Guadeloupe",-,-,-,Pointe-à-Pitre,Pointe-à-Pitre,-,-,-,Bâti portuaire de Pointe-à-Pitre en 1999,Droit de propriété intellectuelle / Droit patrimonial,552bbc4d-68fb-4e5d-9016-4c4b64d2c047,esri shapefile,103,Mathieu Massaviol,ISO 19115,,,,,,,,,,,2019,-61.5397995,16.229187
1829,2019-10-21 12:56:11+00:00,"{
  ""coordinates"": [
    -61.539394,
    16.2320505
  ],
  ""type"": ""Point""
}","all, driihm",umr6554 letg cnrs,Infrastructures de transport,"Pointe-à-Pitre, France, North America, Guadeloupe, Guadeloupe, France, Guadeloupe",Infrastructures de transport,"Pointe-à-Pitre, France, North America, Guadeloupe, Guadeloupe, France, Guadeloupe",-,-,-,Pointe-à-Pitre,Pointe-à-Pitre,-,-,-,Bâti portuaire de Pointe-à-Pitre en 1972,Droit de propriété intellectuelle / Droit patrimonial,6992d06a-8cce-49b1-b5f1-b100a51d07e3,esri shapefile,103,Mathieu Massaviol,ISO 19115,,,,,,,,,,,2019,-61.539394,16.2320505
1830,2019-10-21 12:56:11+00:00,"{
  ""coordinates"": [
    -61.733917,
    15.996990499999999
  ],
  ""type"": ""Point""
}","all, driihm",umr6554 letg cnrs,Infrastructures de transport,"Basse-Terre, North America, France, Guadeloupe, France, Guadeloupe, Guadeloupe",Infrastructures de transport,"Basse-Terre, North America, France, Guadeloupe, France, Guadeloupe, Guadeloupe",-,-,-,Basse-Terre,Basse-Terre,-,-,-,Bati portuaire de Basse-Terre en 1999,Droit de propriété intellectuelle / Droit patrimonial,b785a257-21b6-423c-b049-eaac871a1565,esri shapefile,103,Mathieu Massaviol,ISO 19115,,,,,,,,,,,2019,-61.733917,15.996990499999999
1831,2019-10-21 12:56:10+00:00,"{
  ""coordinates"": [
    -61.534297,
    16.232563499999998
  ],
  ""type"": ""Point""
}","all, driihm",umr6554 letg cnrs,Infrastructures de transport,"Pointe-à-Pitre, North America, France, Guadeloupe, Guadeloupe, France, Guadeloupe",Infrastructures de transport,"Pointe-à-Pitre, North America, France, Guadeloupe, Guadeloupe, France, Guadeloupe",-,-,-,Pointe-à-Pitre,Pointe-à-Pitre,-,-,-,Bâti portuaire de Pointe-à-Pitre en 1969,Droit de propriété intellectuelle / Droit patrimonial,fce9df33-94ca-486e-aeb4-070e3a2d4d59,esri shapefile,103,Mathieu Massaviol,ISO 19115,,,,,,,,,,,2019,-61.534297,16.232563499999998
1832,2019-10-21 12:56:10+00:00,"{
  ""coordinates"": [
    -61.539059,
    16.231238500000003
  ],
  ""type"": ""Point""
}","all, driihm",umr6554 letg cnrs,Carte de référence de la couverture terrestre,France,Carte de référence de la couverture terrestre,France,-,-,-,-,-,-,-,-,Photographies aériennes 1963 Basse-Terre,Droit de propriété intellectuelle / Droit patrimonial,07cb12d1-68bd-46c9-997c-98f3f24b1c1a,geotiff,103,Mathieu Massaviol,ISO 19115,,,,,,,,,,,2019,-61.539059,16.231238500000003
1833,2019-10-21 12:56:10+00:00,"{
  ""coordinates"": [
    -61.538715499999995,
    16.231320500000002
  ],
  ""type"": ""Point""
}","all, driihm",umr6554 letg cnrs,Carte de référence de la couverture terrestre,France,Carte de référence de la couverture terrestre,France,-,-,-,-,-,-,-,-,Photographies aériennes 1963 Pointe-à-Pitre,Droit de propriété intellectuelle / Droit patrimonial,7215b6d1-9fbe-47fa-87e3-0fb87b6d6efb,geotiff,103,Mathieu Massaviol,ISO 19115,,,,,,,,,,,2019,-61.538715499999995,16.231320500000002
1834,2019-10-21 12:56:09+00:00,"{
  ""coordinates"": [
    -61.5418555,
    16.229139
  ],
  ""type"": ""Point""
}","all, driihm",umr6554 letg cnrs,Infrastructures de transport,"Pointe-à-Pitre, France, North America, Guadeloupe, Guadeloupe, France, Guadeloupe",Infrastructures de transport,"Pointe-à-Pitre, France, North America, Guadeloupe, Guadeloupe, France, Guadeloupe",-,-,-,Pointe-à-Pitre,Pointe-à-Pitre,-,-,-,Bâti portuaire de Pointe-à-Pitre en 2010,Droit de propriété intellectuelle / Droit patrimonial,8079c1ff-c431-41ea-b666-4c2f6bb7c64f,esri shapefile,103,Mathieu Massaviol,ISO 19115,,,,,,,,,,,2019,-61.5418555,16.229139
1835,2019-10-21 12:56:09+00:00,"{
  ""coordinates"": [
    -61.335436,
    15.939923499999999
  ],
  ""type"": ""Point""
}","all, driihm",umr6554 letg cnrs,Infrastructures de transport,"Basse-Terre, France, North America, Guadeloupe, France, Guadeloupe, Guadeloupe",Infrastructures de transport,"Basse-Terre, France, North America, Guadeloupe, France, Guadeloupe, Guadeloupe",-,-,-,Basse-Terre,Basse-Terre,-,-,-,Bati portuaire de Folle-Anse (Marie-Galante) en 1969,Droit de propriété intellectuelle / Droit patrimonial,f022dd15-d5dd-456a-808c-0e4eef8f207c,esri shapefile,103,Mathieu Massaviol,ISO 19115,,,,,,,,,,,2019,-61.335436,15.939923499999999
1836,2019-10-18 16:35:58+00:00,"{
  ""coordinates"": [
    -61.5362265,
    16.2249755
  ],
  ""type"": ""Point""
}, {
  ""coordinates"": [
    -61.5396355,
    16.234617
  ],
  ""type"": ""Point""
}","all, driihm",umr6554 letg cnrs,"Infrastructures de transport, Environnement, Océans","Dépendances, France, GUADELOUPE","Infrastructures de transport, Environnement, Océans","Dépendances, France, GUADELOUPE",-,-,-,-,-,-,-,-,"Emprise portuaire Pointe-à-Pitre, Jarry et Marina du Bas du Fort (Guadeloupe) 1775-2013",Droit de propriété intellectuelle / Droit patrimonial,df0fb62d-8f35-4bbf-9005-ebc7f209e48a,esri shapefile,103,Mathieu Massaviol,ISO 19115,,,,,,,,,,,2019,-61.5362265,16.2249755
1837,2019-10-10 09:37:01+00:00,"{
  ""coordinates"": [
    -1.4857179999999999,
    47.8930045
  ],
  ""type"": ""Point""
}","zaar, all, intranet",bagap umr 0980 inrae agrocampus ouest esa,"Environnement, Biologie, faune et flore, Sciences de la terre, géosciences",Zone Atelier Armorique ZAAr,"Environnement, Biologie, faune et flore, Sciences de la terre, géosciences",Zone Atelier Armorique ZAAr,-,-,-,Zone Atelier Armorique ZAAr,Zone Atelier Armorique ZAAr,-,-,-,"Observations de pollinisateurs (sud Ille-et-Vilaine, 2019) - Zone Atelier Armorique ZAAr",Restreint,c953df5c-fdf4-4efe-b939-9916898dc56f,esri shapefile,107,Test Workflow,ISO 19115:2003/19139,,,1,,,,,,,,2019,-1.4857179999999999,47.8930045
1838,2019-10-10 09:00:34+00:00,"{
  ""coordinates"": [
    -1.4857179999999999,
    47.8930045
  ],
  ""type"": ""Point""
}","zaar, all, intranet",bagap umr 0980 inrae agrocampus ouest esa,"Environnement, Biologie, faune et flore, Sciences de la terre, géosciences",Zone Atelier Armorique ZAAr,"Environnement, Biologie, faune et flore, Sciences de la terre, géosciences",Zone Atelier Armorique ZAAr,-,-,-,Zone Atelier Armorique ZAAr,Zone Atelier Armorique ZAAr,-,-,-,"Relevés floristiques en bordures de champs (sud Ille-et-Vilaine, 2019) - Zone Atelier Armorique ZAAr",-,8ac4f1b5-1ae6-4884-982e-e351ad00084d,esri shapefile,107,Test Workflow,ISO 19115:2003/19139,,,1,,,,,,,,2019,-1.4857179999999999,47.8930045
1839,2019-09-24 17:26:12+00:00,"{
  ""coordinates"": [
    5.5628585,
    45.6793085
  ],
  ""type"": ""Point""
}","OHM_VR, all, intranet",umr 5600 evs - ens de lyon,"Sciences de la terre, géosciences, Environnement","Rhône, OHM VR, Basses Terres Dauphinoises","Sciences de la terre, géosciences, Environnement","Rhône, OHM VR, Basses Terres Dauphinoises",-,-,-,"Rhône, OHM VR","Rhône, OHM VR",-,-,-,Enregistrement des forçages climatiques et sociétaux sur le fonctionnement de bras morts du Rhône dans les Basses Terres Dauphinoises (bas Moyen-Age à subactuel),-,90946169-bfe3-4ce4-b27d-682d9b71f377,jpeg,100,Samuel Dunesme,ISO 19115:2003/19139,,,,,,,,,,,2019,5.5628585,45.6793085
1840,2019-09-11 17:18:09+00:00,"{
  ""coordinates"": [
    4.30458,
    44.79275
  ],
  ""type"": ""Point""
}",zabr,non renseigné,"Eaux intérieures, Hydrographie",-,"Eaux intérieures, Hydrographie",-,-,-,-,-,-,-,-,-,"Physico-chimie, matière organique, biofilm, hydraulique, hydrologie et thermie des eaux superficielles de la Bourges (2016-2017)",-,ee183b53-93b0-485f-a6cd-e52aef9131c3,non renseigné,107,Test Workflow,ISO 19115:2003/19139,,,,,,,,1,,,2019,4.30458,44.79275
1841,2019-09-11 17:16:47+00:00,"{
  ""coordinates"": [
    4.535349999999999,
    44.723879999999994
  ],
  ""type"": ""Point""
}",zabr,non renseigné,"Eaux intérieures, Hydrographie",-,"Eaux intérieures, Hydrographie",-,-,-,-,-,-,-,-,-,"Physico-chimie, matière organique, biofilm, hydraulique, hydrologie et thermie des eaux superficielles de la Besorgues (2016-2017)",-,b4bc0d39-4a67-44e3-9fd7-aa66bd2e8540,non renseigné,107,Test Workflow,ISO 19115:2003/19139,,,,,,,,1,,,2019,4.535349999999999,44.723879999999994
1842,2019-09-11 17:15:31+00:00,"{
  ""coordinates"": [
    4.30458,
    44.79275
  ],
  ""type"": ""Point""
}",zabr,non renseigné,"Eaux intérieures, Hydrographie",-,"Eaux intérieures, Hydrographie",-,-,-,-,-,-,-,-,-,Campagnes d'échantillonnage de macroinvertébrés benthiques de la Bourges (2016),-,5032d00a-0b18-401c-a615-f0b146e94618,non renseigné,107,Test Workflow,ISO 19115:2003/19139,,,,,,,,1,,,2019,4.30458,44.79275
1843,2019-09-11 17:05:00+00:00,"{
  ""coordinates"": [
    4.535349999999999,
    44.723879999999994
  ],
  ""type"": ""Point""
}",zabr,non renseigné,"Eaux intérieures, Hydrographie",-,"Eaux intérieures, Hydrographie",-,-,-,-,-,-,-,-,-,Campagnes d'échantillonnage de macroinvertébrés benthiques de la Besorgues (2016),-,a3fcc564-5944-4eb2-91cf-74e757b18f19,non renseigné,107,Test Workflow,ISO 19115:2003/19139,,,,,,,,1,,,2019,4.535349999999999,44.723879999999994
1844,2019-09-11 16:45:24+00:00,"{
  ""coordinates"": [
    4.48124,
    44.805800000000005
  ],
  ""type"": ""Point""
}",zabr,non renseigné,"Eaux intérieures, Hydrographie",-,"Eaux intérieures, Hydrographie",-,-,-,-,-,-,-,-,-,"Physico-chimie, matière organique, biofilm, hydraulique, hydrologie et thermie des eaux superficielles de la Volane (2016-2017)",-,5a32f9b9-c9cc-4c73-9ec3-0e64454f7cab,non renseigné,107,Test Workflow,ISO 19115:2003/19139,,,,,,,,1,,,2019,4.48124,44.805800000000005
1845,2019-09-11 10:28:42+00:00,"{
  ""coordinates"": [
    4.4811499999999995,
    44.805800000000005
  ],
  ""type"": ""Point""
}",zabr,non renseigné,"Eaux intérieures, Hydrographie",-,"Eaux intérieures, Hydrographie",-,-,-,-,-,-,-,-,-,Campagnes d'échantillonnage de macroinvertébrés benthiques de la Volane (2016),-,443e9d10-c102-4f5b-b5f6-eed630533273,non renseigné,107,Test Workflow,ISO 19115:2003/19139,,,,,,,,1,,,2019,4.4811499999999995,44.805800000000005
1846,2019-09-10 10:44:55+00:00,-,"all, intranet, driihm, ohmi_nun",ohmi nunavik,Agriculture,"Canada, Date de la préparation du 1er terrain et date de publication d'un article qui présente les résultats.",Agriculture,"Canada, Date de la préparation du 1er terrain et date de publication d'un article qui présente les résultats.",-,-,-,Canada,Canada,-,-,-,Données sur le suivi de la production des cultures en serre à Kuujjuaq et les qualités de sol à Kuujjuaq et Kangiqsujuaq,Droit de propriété intellectuelle / Droit patrimonial,FR_OHMI-NUNAVIK_1901_CO,non renseigné,103,Mathieu Massaviol,ISO 19115/19139,,,,,,,,,,,2019,0.0,0.0
1847,2019-09-10 10:42:19+00:00,"{
  ""coordinates"": [
    -69.5,
    59.5
  ],
  ""type"": ""Point""
}","all, intranet, ohmi_nun, driihm",ohmi nunavik,"Société, Environnement, Santé","Canada, Date de la préparation du 1er atelier de cartes sensibles et date de fin du dernier atelier.","Société, Environnement, Santé","Canada, Date de la préparation du 1er atelier de cartes sensibles et date de fin du dernier atelier.",-,-,-,Canada,Canada,-,-,-,Corpus de cartes sensibles des habitants de Kuujjuaq et Kangiqsujuaq sur le thème des ressources alimentaires,Droit de propriété intellectuelle / Droit patrimonial,FR_OHMI-NUNAVIK_1801_CO,non renseigné,103,Mathieu Massaviol,ISO 19115/19139,,,,,,,,,,,2019,-69.5,59.5
1848,2019-09-04 15:26:53+00:00,"{
  ""coordinates"": [
    -1.814625,
    48.092971500000004
  ],
  ""type"": ""Point""
}",all,umr 1069 sas inra - agrocampus ouest,Environnement,"Caractéristiques géographiques météorologiques, Hydrographie, Efele, Pro",Environnement,"Caractéristiques géographiques météorologiques, Hydrographie, Efele, Pro",-,-,"Efele, Pro",-,-,-,"Efele, Pro",-,Parcelles du SOERE PRO plateforme EFELE,Licence,6c36aeac-287f-41b6-bba4-42813afc4d65,esri shapefile,101,Amandine Henon,ISO 19115:2003/19139,,,,,,,,,,,2019,-1.814625,48.092971500000004
1849,2019-08-30 14:55:41+00:00,"{
  ""coordinates"": [
    5.8490269999999995,
    45.088051
  ],
  ""type"": ""Point""
}",zabr,mines saint-etienne - centre spin - peg,"Eaux intérieures, Hydrographie",-,"Eaux intérieures, Hydrographie",-,-,-,-,-,-,-,-,-,"Données pédologiques sur la RN de Luitel (avril 2018, juin 2018 et mai 2019)",-,a4edfe6c-fc97-4424-b41b-02c27db16d83,non renseigné,107,Test Workflow,ISO 19115:2003/19139,,,,,,,,1,,,2019,5.8490269999999995,45.088051
1850,2019-08-30 14:55:29+00:00,"{
  ""coordinates"": [
    5.8490269999999995,
    45.088051
  ],
  ""type"": ""Point""
}",zabr,mines saint-etienne - centre spin - peg,"Eaux intérieures, Hydrographie",-,"Eaux intérieures, Hydrographie",-,-,-,-,-,-,-,-,-,Données géochimiques sur la RN de Luitel (juin 2018 et juillet 2019),-,e8ba3c57-d0ba-46eb-b08f-c70b2eb6855d,non renseigné,107,Test Workflow,ISO 19115:2003/19139,,,,,,,,1,,,2019,5.8490269999999995,45.088051
1851,2019-08-30 14:55:13+00:00,"{
  ""coordinates"": [
    5.8490269999999995,
    45.088051
  ],
  ""type"": ""Point""
}",zabr,mines saint-etienne - centre spin - peg,"Eaux intérieures, Hydrographie",-,"Eaux intérieures, Hydrographie",-,-,-,-,-,-,-,-,-,Données géophysiques sur la RN de Luitel (février 2018),-,efccb21e-3d89-44f2-99d2-a3221328cad8,non renseigné,107,Test Workflow,ISO 19115:2003/19139,,,,,,,,1,,,2019,5.8490269999999995,45.088051
1852,2019-08-30 14:55:01+00:00,"{
  ""coordinates"": [
    6.163364,
    46.8323635
  ],
  ""type"": ""Point""
}",zabr,mines saint-etienne - centre spin - peg,"Eaux intérieures, Hydrographie",-,"Eaux intérieures, Hydrographie",-,-,-,-,-,-,-,-,-,Données hydrologiques (niveaux d'eau) sur la tourbière de Frasne depuis 2018,-,f924ebe7-d3fb-486d-9074-1c2a8ad846b7,non renseigné,107,Test Workflow,ISO 19115:2003/19139,,,,,,,,1,,,2019,6.163364,46.8323635
